,Compound_CID,IUPAC_Name,SMILES
265,169446099,"N-[(3R,6R,9R,15R,18R,21R,24S,27R,30S,33S,36S,39R,42S,45S,48S,49R)-24,42-bis(3-aminopropyl)-27-benzyl-49-carbamoyl-3-(3-chloro-4-hydroxyphenyl)-21-[4-[(2R,3S,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(3S,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxyphenyl]-18,39-bis[(1R)-1-hydroxyethyl]-30-[(1S)-1-hydroxyethyl]-15,33,36,45-tetrakis(4-hydroxyphenyl)-6-methyl-9-(2-methylpropyl)-2,5,8,11,14,17,20,23,26,29,32,35,38,41,44,47-hexadecaoxo-1-oxa-4,7,10,13,16,19,22,25,28,31,34,37,40,43,46-pentadecazacyclononatetracont-48-yl]-2-[[(2Z,4E)-7-methylocta-2,4-dienoyl]amino]butanediamide",C[C@@H]1C(=O)N[C@@H](C(=O)O[C@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)NCC(=O)N[C@@H](C(=O)N1)CC(C)C)C2=CC=C(C=C2)O)[C@@H](C)O)C3=CC=C(C=C3)O[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)O)OC5[C@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)CCCN)CC6=CC=CC=C6)[C@H](C)O)C7=CC=C(C=C7)O)C8=CC=C(C=C8)O)[C@@H](C)O)CCCN)C9=CC=C(C=C9)O)NC(=O)C(CC(=O)N)NC(=O)/C=C\C=C\CC(C)C)C(=O)N)C1=CC(=C(C=C1)O)Cl
266,6447669,"(E)-3-[4-(5-acetyl-3,4-dihydroxyoxolan-2-yl)oxy-3-hydroxyphenyl]-2-methyl-N-(2,3,5,6-tetrahydroxy-4-methoxycyclohexyl)prop-2-enamide",C/C(=C\C1=CC(=C(C=C1)OC2C(C(C(O2)C(=O)C)O)O)O)/C(=O)NC3C(C(C(C(C3O)O)OC)O)O
267,6450341,"(1R,4S,5'S,6R,6'R,8R,10Z,12S,13S,14Z,16Z,20R,21R,24S)-4',21,24-trihydroxy-12-[(2R,4S,5S,6S)-5-[(2S,4S,5S,6S)-5-hydroxy-4-methoxy-6-methyloxan-2-yl]oxy-4-methoxy-6-methyloxan-2-yl]oxy-5',11,13,22-tetramethyl-6'-propan-2-ylspiro[3,7,19-trioxatetracyclo[15.6.1.14,8.020,24]pentacosa-10,14,16,22-tetraene-6,2'-oxane]-2-one",C[C@H]1/C=C\C=C/2\CO[C@H]3[C@@]2([C@@H](C=C([C@H]3O)C)C(=O)O[C@H]4C[C@@H](C/C=C(\[C@H]1O[C@H]5C[C@@H]([C@H]([C@@H](O5)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O)OC)OC)/C)O[C@]7(C4)CC([C@@H]([C@H](O7)C(C)C)C)O)O
268,6536774,"(6R,7R)-3-[(E)-3-[(2-amino-2-oxoethyl)-ethyl-methylazaniumyl]prop-1-enyl]-7-[[(2Z)-2-(5-amino-1,2,4-thiadiazol-3-yl)-2-(fluoromethoxyimino)acetyl]amino]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate",CC[N+](C)(C/C=C/C1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\OCF)/C3=NSC(=N3)N)SC1)C(=O)[O-])CC(=O)N
269,573079,"18,20-dihydroxy-4,8,16-trimethyl-7-propan-2-yl-6,23-dioxa-3,12,25-triazabicyclo[20.2.1]pentacosa-1(24),9,14,16,22(25)-pentaene-2,5,11-trione",CC1C=CC(=O)NCC=CC(=CC(CC(CC2=NC(=CO2)C(=O)NC(C(=O)OC1C(C)C)C)O)O)C
270,9543443,"(E)-N-[(2S)-1-hydroxy-3-[(R)-methylsulfanylmethylsulfinyl]propan-2-yl]-3-(6-methyl-2,4-dioxo-1H-pyrimidin-5-yl)prop-2-enamide",CC1=C(C(=O)NC(=O)N1)/C=C/C(=O)N[C@@H](CO)C[S@@](=O)CSC
271,9571075,"(6R,7R)-7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-[(1-methylpyrrolidin-1-ium-1-yl)methyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid;chloride;hydrate;hydrochloride",C[N+]1(CCCC1)CC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\OC)/C4=CSC(=N4)N)SC2)C(=O)O.O.Cl.[Cl-]
272,54682468,"(4S,4aS,5aS,6S,12aR)-7-chloro-4-(dimethylamino)-1,6,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carboxamide;hydrochloride",C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)O)C(=O)N)N(C)C)O.Cl
273,54686183,"bis((4S,4aR,5S,5aR,6R,12aR)-4-(dimethylamino)-1,5,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-4a,5,5a,6-tetrahydro-4H-tetracene-2-carboxamide);ethanol;hydrate;dihydrochloride",CCO.C[C@@H]1[C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.C[C@@H]1[C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.O.Cl.Cl
274,72201058,"[(2S,3R)-2-(3-methyloxiran-2-yl)-6-oxo-2,3-dihydropyran-3-yl] acetate",CC1C(O1)[C@@H]2[C@@H](C=CC(=O)O2)OC(=O)C
275,90475524,"[(2R,3S,4R,5R,6R)-5-[[2-(aminomethylideneamino)acetyl]-methylamino]-3-hydroxy-2-(hydroxymethyl)-6-[(7-hydroxy-5-methyl-4-oxo-3a,6,7,7a-tetrahydro-1H-imidazo[4,5-c]pyridin-2-yl)amino]oxan-4-yl] carbamate",CN1CC(C2C(C1=O)N=C(N2)N[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)OC(=O)N)N(C)C(=O)CN=CN)O
276,139592923,"[(16Z,18Z)-11-chloro-21-hydroxy-12,20-dimethoxy-2,5,9,16-tetramethyl-8,23-dioxo-4,24-dioxa-9,22-diazatetracyclo[19.3.1.110,14.03,5]hexacosa-10,12,14(26),16,18-pentaen-6-yl] butanoate",CCCC(=O)OC1CC(=O)N(C2=C(C(=CC(=C2)C/C(=C\C=C/C(C3(CC(C(C4C1(O4)C)C)OC(=O)N3)O)OC)/C)OC)Cl)C
277,139586149,"2-[(4E,8E,12E,16E)-21-[1-[(2,4-dioxopyrrolidin-3-ylidene)-hydroxymethyl]-5-hydroxy-1,3-dimethyl-4a,5,6,7,8,8a-hexahydro-2H-naphthalen-2-yl]-2,6,10,14,18-pentahydroxy-11,17,19-trimethylhenicosa-4,8,12,16-tetraenyl]pyrrolidine-1-carboximidamide",CC1=CC2C(CCCC2O)C(C1CCC(C)C(/C(=C/CC(/C=C/C(C)C(/C=C/CC(/C=C/CC(CC3CCCN3C(=N)N)O)O)O)O)/C)O)(C)C(=C4C(=O)CNC4=O)O
278,656958,"[(1S,2R,3S,4S,6R,7R,8R,14R)-4-ethenyl-3-hydroxy-2,4,7,14-tetramethyl-9-oxo-6-tricyclo[5.4.3.01,8]tetradecanyl] 2-[2-(diethylamino)ethylsulfanyl]acetate",CCN(CC)CCSCC(=O)O[C@@H]1C[C@@]([C@H]([C@@H]([C@@]23CC[C@H]([C@@]1([C@@H]2C(=O)CC3)C)C)C)O)(C)C=C
279,9939943,"5-hydroxy-2-[5-hydroxy-4-methoxy-2-[(1R,12S)-3-methyl-7-oxo-5,10-diazatetracyclo[7.4.0.01,12.02,6]trideca-2(6),3,8-triene-10-carbonyl]-7,8-dihydro-3H-pyrrolo[3,2-e]indole-6-carbonyl]-4-methoxy-7,8-dihydro-3H-pyrrolo[3,2-e]indole-6-carboxamide",CC1=CNC2=C1[C@@]34C[C@@H]3CN(C4=CC2=O)C(=O)C5=CC6=C7CCN(C7=C(C(=C6N5)OC)O)C(=O)C8=CC9=C1CCN(C1=C(C(=C9N8)OC)O)C(=O)N
280,9948883,"methyl 2,8-dihydroxy-6-(hydroxymethyl)-9-oxo-1,2-dihydroxanthene-1-carboxylate",COC(=O)C1C(C=CC2=C1C(=O)C3=C(C=C(C=C3O2)CO)O)O
281,73759741,"6-[7-[(5S)-5-ethyl-5-[(5R)-5-ethyl-5-hydroxy-6-methyloxan-2-yl]-3-methyloxolan-2-yl]-4-hydroxy-3,5-dimethyl-6-oxononyl]-2-hydroxy-3-methylbenzoic acid",CCC(C1C(C[C@@](O1)(CC)C2CC[C@@](C(O2)C)(CC)O)C)C(=O)C(C)C(C(C)CCC3=C(C(=C(C=C3)C)O)C(=O)O)O
282,73759809,"5-(methylamino)-2-[[(6S)-3,5,9-trimethyl-2-[1-oxo-1-(1H-pyrrol-2-yl)propan-2-yl]-1,7-dioxaspiro[5.5]undecan-8-yl]methyl]-1,3-benzoxazole-4-carboxylic acid",CC1CC[C@]2(C(CC(C(O2)C(C)C(=O)C3=CC=CN3)C)C)OC1CC4=NC5=C(O4)C=CC(=C5C(=O)O)NC
283,73449508,,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O.O.[Na]
284,454216,"[2-oxo-2-[(2S,4S)-2,5,12-trihydroxy-4-[(2R,4S,5S,6S)-5-hydroxy-6-methyl-4-[(2,2,2-trifluoroacetyl)amino]oxan-2-yl]oxy-7-methoxy-6,11-dioxo-3,4-dihydro-1H-tetracen-2-yl]ethyl] pentanoate",CCCCC(=O)OCC(=O)[C@]1(C[C@@H](C2=C(C1)C(=C3C(=C2O)C(=O)C4=C(C3=O)C=CC=C4OC)O)O[C@H]5C[C@@H]([C@@H]([C@@H](O5)C)O)NC(=O)C(F)(F)F)O
285,474871,"(3R,4S,5S,6R,7R,9R,11R,12R,13S,14R)-4-[(4R,6S)-4,5-dihydroxy-4,6-dimethyloxan-2-yl]oxy-6-[(4S)-4-(dimethylamino)-3-hydroxy-6-methyloxan-2-yl]oxy-7-[4-(dimethylamino)-5-hydroxy-6-methyloxan-2-yl]oxy-14-ethyl-12,13-dihydroxy-3,5,7,9,11,13-hexamethyl-oxacyclotetradecane-2,10-dione",CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)OC2C[C@@](C([C@@H](O2)C)O)(C)O)C)OC3C([C@H](CC(O3)C)N(C)C)O)(C)OC4CC(C(C(O4)C)O)N(C)C)C)C)O)(C)O
286,434770,N-[2-[4-(3-aminopropylamino)butylamino]-1-hydroxy-2-oxoethyl]-7-(diaminomethylideneamino)-3-hydroxyheptanamide,C(CCN=C(N)N)CC(CC(=O)NC(C(=O)NCCCCNCCCN)O)O
287,434448,"N-[4,17-dimethyl-3,6,10,13,16,19,23,26-octaoxo-11,24-di(propan-2-yl)-20-(quinoxaline-2-carbonylamino)-9,22-dioxa-28,29-dithia-2,5,12,15,18,25-hexazabicyclo[12.12.4]triacontan-7-yl]quinoxaline-2-carboxamide",CC1C(=O)NC2CSSCC(C(=O)NC(C(=O)OCC(C(=O)N1)NC(=O)C3=NC4=CC=CC=C4N=C3)C(C)C)NC(=O)C(NC(=O)C(COC(=O)C(NC2=O)C(C)C)NC(=O)C5=NC6=CC=CC=C6N=C5)C
288,434840,"3-chloro-2-[8-[3-(5-ethoxycarbonyl-4-hydroxyoxolan-2-yl)-15-hydroxy-2-methoxy-1,3,10,12-tetramethyl-4,6,8-trioxadispiro[4.1.57.35]pentadec-13-en-9-yl]-5-hydroxy-4,6-dimethyl-7-oxononan-2-yl]-6-hydroxy-5-methylbenzoic acid",CCOC(=O)C1C(CC(O1)C2(C(C(C3(O2)C(C=CC4(O3)C(CC(C(O4)C(C)C(=O)C(C)C(C(C)CC(C)C5=C(C=C(C(=C5C(=O)O)O)C)Cl)O)C)C)O)C)OC)C)O
289,439565,"5-amino-2-(aminomethyl)-6-[4,6-diamino-2-[(2S,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-3-hydroxycyclohexyl]oxyoxane-3,4-diol",C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)O)N
290,3081079,"7-[(4S)-5-[(1R)-1-hydroxyhepta-2,4,6-triynyl]-2-oxo-1,3-dioxolan-4-yl]heptanoic acid",C#CC#CC#C[C@H](C1[C@@H](OC(=O)O1)CCCCCCC(=O)O)O
291,16132391,"N-[1-[[6-amino-1-[[(Z)-1-[[2-[[(17Z)-4-(2-amino-2-oxoethyl)-7-benzyl-23-[(4-hydroxyphenyl)methyl]-3,6,9,15,21,24-hexaoxo-12,19-dithia-2,5,8,16,22,25-hexazabicyclo[12.6.5]pentacos-17-en-10-yl]amino]-2-oxoethyl]amino]-1-oxobut-2-en-2-yl]amino]-1-oxohexan-2-yl]amino]-1-oxopropan-2-yl]-3-[[12-(4-aminobutyl)-15-[2-[(2-amino-3-methylpentanoyl)amino]propanoylamino]-9-benzyl-6-butan-2-yl-5,8,11,14-tetraoxo-1-thia-4,7,10,13-tetrazacyclohexadecane-3-carbonyl]amino]-4-methyl-2,9,12-trioxo-5-thia-1,8,11-triazabicyclo[11.3.0]hexadecane-7-carboxamide",CCC(C)C1C(=O)NC(CSCC(C(=O)NC(C(=O)NC(C(=O)N1)CC2=CC=CC=C2)CCCCN)NC(=O)C(C)NC(=O)C(C(C)CC)N)C(=O)NC3C(SCC(NC(=O)CNC(=O)C4CCCN4C3=O)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)N/C(=C\C)/C(=O)NCC(=O)NC5CSCC6C(=O)N/C=C\SCC(C(=O)NC(C(=O)N6)CC7=CC=C(C=C7)O)NC(=O)C(NC(=O)C(NC5=O)CC8=CC=CC=C8)CC(=O)N)C
292,3085083,(3R)-2-[[2-[[2-[[(3R)-2-[[6-amino-2-[[4-amino-2-[[4-amino-2-[[2-[[2-[[4-amino-2-[(3-hydroxy-9-methyldecanoyl)amino]-4-oxobutanoyl]amino]-3-methylbutanoyl]amino]-3-methylbutanoyl]amino]-4-oxobutanoyl]amino]-4-oxobutanoyl]amino]-4-hydroxyhexanoyl]amino]-3-hydroxybutanoyl]amino]-3-hydroxypropanoyl]amino]-3-(1H-indol-3-yl)propanoyl]amino]-3-methylpentanoic acid,CC[C@@H](C)C(C(=O)O)NC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C(CO)NC(=O)C([C@@H](C)O)NC(=O)C(CC(CCN)O)NC(=O)C(CC(=O)N)NC(=O)C(CC(=O)N)NC(=O)C(C(C)C)NC(=O)C(C(C)C)NC(=O)C(CC(=O)N)NC(=O)CC(CCCCCC(C)C)O
293,76965486,"(1S,2R,19R,22R,34S,37R,40R,52S)-64-[(2S,3R,4R,5S,6S)-6-carboxy-3-(dodecanoylamino)-4,5-dihydroxyoxan-2-yl]oxy-5,32-dichloro-2,26,31,44,49-pentahydroxy-22-(methylamino)-21,35,38,54,56,59-hexaoxo-47-[(2R,3S,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-7,13,28-trioxa-20,36,39,53,55,58-hexazaundecacyclo[38.14.2.23,6.214,17.219,34.18,12.123,27.129,33.141,45.010,37.046,51]hexahexaconta-3,5,8,10,12(64),14(63),15,17(62),23(61),24,26,29(60),30,32,41(57),42,44,46(51),47,49,65-henicosaene-52-carboxylic acid",CCCCCCCCCCCC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OC2=C3C=C4C=C2OC5=C(C=C(C=C5)[C@H]([C@H]6C(=O)N[C@@H](C7=C(C(=CC(=C7)O)O[C@@H]8[C@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)C9=C(C=CC(=C9)[C@H](C(=O)N6)NC(=O)[C@@H]4NC(=O)[C@@H]1C2=C(C(=CC(=C2)OC2=C(C=CC(=C2)[C@H](C(=O)N[C@H](CC2=CC=C(O3)C=C2)C(=O)N1)NC)O)O)Cl)O)C(=O)O)O)Cl)C(=O)O)O)O
294,76969126,"(E)-N-[3-(4-aminobutylamino)propyl]-3-[4-[(2R,3R,4S,5S,6R)-5-[[(2S,3R,4R,5R)-5-[(2S,3R,4R,5S)-4-amino-3-(carbamoylamino)-5-hydroxyoxan-2-yl]oxy-3-(carbamoylamino)-4-hydroxyoxan-2-yl]carbamoylamino]-3-(diaminomethylideneamino)-4-hydroxy-6-methyloxan-2-yl]oxyphenyl]prop-2-enamide;trihydrochloride",C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC2=CC=C(C=C2)/C=C/C(=O)NCCCNCCCCN)N=C(N)N)O)NC(=O)N[C@@H]3[C@@H]([C@H]([C@@H](CO3)O[C@H]4[C@@H]([C@H]([C@@H](CO4)O)N)NC(=O)N)O)NC(=O)N.Cl.Cl.Cl
295,76183836,"2-[21-[1-[(2,4-dioxopyrrolidin-3-ylidene)-hydroxymethyl]-5,6-dihydroxy-1,3-dimethyl-4a,5,6,7,8,8a-hexahydro-2H-naphthalen-2-yl]-2,6,10,14,18-pentahydroxy-11,17,19-trimethylhenicosa-4,8,12,16-tetraenyl]pyrrolidine-1-carboximidamide",CC1=CC2C(CCC(C2O)O)C(C1CCC(C)C(C(=CCC(C=CC(C)C(C=CCC(C=CCC(CC3CCCN3C(=N)N)O)O)O)O)C)O)(C)C(=C4C(=O)CNC4=O)O
296,76871789,"(2R,3S,4S,5S,6R)-2-[(2S,3S,4R,5R,6R)-5-amino-2-(aminomethyl)-6-[(2R,3S,4R,5S)-5-[(1R,2R,3S,5R,6S)-3,5-diamino-2-[(2S,3R,4R,5S,6R)-3-amino-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-6-hydroxycyclohexyl]oxy-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl]oxy-4-hydroxyoxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O[C@@H]4[C@@H]([C@H]([C@@H]([C@@H](O4)CN)O[C@@H]5[C@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)N)O)O)N
297,177678940,"trans-(6R,12R)-4,10,16-trimethyl-3,6,9,12,15,18-hexa(propan-2-yl)-1,7,13-trioxa-4,10,16-triazacyclooctadecane-2,5,8,11,14,17-hexone",CC(C)[C@@H]1C(=O)N(C(C(=O)OC(C(=O)N(C(C(=O)O[C@@H](C(=O)N(C(C(=O)O1)C(C)C)C)C(C)C)C(C)C)C)C(C)C)C(C)C)C
298,177857404,"(1R,3S,5R,6R,9R,11R,15S,16R,17R,18S,19E,21E,23E,25E,27E,29E,31E,33R,35S,36R,37S)-33-[(3S,4S,5R,6R)-4-amino-3,5-dihydroxy-6-methyloxan-2-yl]oxy-1,3,5,6,9,11,17,37-octahydroxy-15,16,18-trimethyl-13-oxo-14,39-dioxabicyclo[33.3.1]nonatriaconta-19,21,23,25,27,29,31-heptaene-36-carboxylic acid",C[C@H]1/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@@H](C[C@H]2[C@@H]([C@H](C[C@](O2)(C[C@H](C[C@H]([C@@H](CC[C@H](C[C@H](CC(=O)O[C@H]([C@@H]([C@@H]1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3[C@H]([C@H]([C@H]([C@H](O3)C)O)N)O
299,3084092,"(3S,9S,15S)-4,10,16-trimethyl-3,6,9,12,15,18-hexa(propan-2-yl)-1,7,13-trioxa-4,10,16-triazacyclooctadecane-2,5,8,11,14,17-hexone",CC(C)[C@H]1C(=O)OC(C(=O)N([C@H](C(=O)OC(C(=O)N([C@H](C(=O)OC(C(=O)N1C)C(C)C)C(C)C)C)C(C)C)C(C)C)C)C(C)C
300,3051225,5-amino-6-[5-(6-aminopurin-9-yl)-3-hydroxyoxolan-2-yl]-2-(carbamoylamino)hexanamide,C1C(C(OC1N2C=NC3=C(N=CN=C32)N)CC(CCC(C(=O)N)NC(=O)N)N)O
301,3084738,"3-hydroxy-8-methyl-N-[(3S,6S,9S,12S,15S,18S,21S,24S)-6,9,18,21-tetrakis(2-aminoethyl)-3,12,15-tris(2-methylpropyl)-2,5,8,11,14,17,20,23-octaoxo-1,4,7,10,13,16,19,22-octazacyclohexacos-24-yl]decanamide",CCC(C)CCCCC(CC(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)CCN)CCN)CC(C)C)CC(C)C)CCN)CCN)CC(C)C)O
302,335958,"4-[6-(4,5-dihydroxy-6-methyloxan-2-yl)-5-hydroxy-9,10-dioxoanthracen-2-yl]-3-hydroxy-3-methylbutanoic acid",CC1C(C(CC(O1)C2=C(C3=C(C=C2)C(=O)C4=C(C3=O)C=CC(=C4)CC(C)(CC(=O)O)O)O)O)O
303,340932,"9-[4-[5-(4,5-dihydroxy-6-methyloxan-2-yl)oxy-6-methyloxan-2-yl]oxy-5-hydroxy-6-methyloxan-2-yl]-3,4a,8-trihydroxy-12b-(5-hydroxy-6-methyloxan-2-yl)oxy-3-methyl-2,4-dihydrobenzo[a]anthracene-1,7,12-trione",CC1C(CCC(O1)OC23C(=O)CC(CC2(C=CC4=C3C(=O)C5=C(C4=O)C(=C(C=C5)C6CC(C(C(O6)C)O)OC7CCC(C(O7)C)OC8CC(C(C(O8)C)O)O)O)O)(C)O)O
304,301125,"(2R)-2-[(2S,3S,6R)-6-[(2R,3S)-3-[(2R,5S,6R)-6-[[(2R,3S,6R)-6-[(1R)-1-[(2S,5S)-5-[(2R,5S)-5-[(2R,5R,6S)-6-ethyl-5-hydroxy-5-methyloxan-2-yl]-2-hydroxyoxolan-2-yl]-5-methyloxolan-2-yl]ethyl]-6-hydroxy-3-methyloxan-2-yl]methyl]-6-hydroxy-5-methyloxan-2-yl]-2-hydroxybutyl]-3-methyloxan-2-yl]propanoic acid",CC[C@H]1[C@](CC[C@@H](O1)[C@@H]2CC[C@@](O2)([C@@]3(CC[C@H](O3)[C@@H](C)[C@]4(CC[C@@H]([C@H](O4)C[C@@]5([C@H](CC[C@@H](O5)[C@@H](C)[C@@H](C[C@H]6CC[C@@H]([C@H](O6)[C@@H](C)C(=O)O)C)O)C)O)C)O)C)O)(C)O
305,308371,"4-(4,5-dihydroxy-4,6-dimethyloxan-2-yl)oxy-14-ethyl-6,7,12-trihydroxy-3,5,7,9,11,13-hexamethyl-oxacyclotetradecane-2,10-dione",CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)O)C)O)(C)O)C)C)O)C
306,354577,"2-[4,6-diamino-3-[3-amino-4,5-dihydroxy-6-(1-hydroxyethyl)oxan-2-yl]oxy-2-hydroxycyclohexyl]oxy-5-methyl-4-(methylamino)oxane-3,5-diol;sulfuric acid",CC(C1C(C(C(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)O)O)O.OS(=O)(=O)O
307,46173981,"(2R,3R,4R,5R)-2-[(1S,2S,3R,4S,6R)-4,6-diamino-3-[(2R,3R,4R,5S,6R)-3-amino-6-[(1R)-1-aminoethyl]-4,5-dihydroxyoxan-2-yl]oxy-2-hydroxycyclohexyl]oxy-5-methyl-4-(methylamino)oxane-3,5-diol",C[C@H]([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O[C@@H]3[C@@H]([C@H]([C@@](CO3)(C)O)NC)O)N)N)N)O)O)N
308,101679622,"(3S,6R,12S)-6-benzyl-3-(2-methylpropyl)-9-[6-(oxiran-2-yl)-6-oxohexyl]-1,4,7,10-tetrazabicyclo[10.4.0]hexadecane-2,5,8,11-tetrone",CC(C)C[C@H]1C(=O)N2CCCC[C@H]2C(=O)NC(C(=O)N[C@@H](C(=O)N1)CC3=CC=CC=C3)CCCCCC(=O)C4CO4
309,169433652,"methyl (2S)-2-[[(1R,3S,5R,6R,9R,11R,15S,16R,17R,18S,19E,21E,23E,25E,27E,29E,31E,33R,35S,36R,37S)-33-[(2R,3S,4S,5S,6R)-4-amino-3,5-dihydroxy-6-methyloxan-2-yl]oxy-1,3,5,6,9,11,17,37-octahydroxy-15,16,18-trimethyl-13-oxo-14,39-dioxabicyclo[33.3.1]nonatriaconta-19,21,23,25,27,29,31-heptaene-36-carbonyl]amino]-3-(1H-imidazol-5-yl)propanoate",C[C@H]1/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@@H](C[C@H]2[C@@H]([C@H](C[C@](O2)(C[C@H](C[C@H]([C@@H](CC[C@H](C[C@H](CC(=O)O[C@H]([C@@H]([C@@H]1O)C)C)O)O)O)O)O)O)O)C(=O)N[C@@H](CC3=CN=CN3)C(=O)OC)O[C@H]4[C@H]([C@H]([C@@H]([C@H](O4)C)O)N)O
310,33042,"(2R,3S,4R,5R,6R)-5-amino-2-(aminomethyl)-6-[(1R,2R,3S,4R,6S)-4,6-diamino-2-[(2S,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-3-hydroxycyclohexyl]oxyoxane-3,4-diol",C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)O)N
311,30699,"(6R,7R)-3-(acetyloxymethyl)-8-oxo-7-[(2-pyridin-4-ylsulfanylacetyl)amino]-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CSC3=CC=NC=C3)SC1)C(=O)O
312,38351,"(2S)-4-amino-N-[(1R,2S,3S,4R,5S)-5-amino-2-[(2S,3R,4S,5S,6R)-4-amino-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4-[(2R,3R,4S,5S,6R)-6-(aminomethyl)-3,4,5-trihydroxyoxan-2-yl]oxy-3-hydroxycyclohexyl]-2-hydroxybutanamide;sulfuric acid",C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1NC(=O)[C@H](CCN)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CN)O)O)O)N.OS(=O)(=O)O.OS(=O)(=O)O
313,64710,"(2S,4R)-N-[(1R,2R)-2-hydroxy-1-[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-methylsulfanyloxan-2-yl]propyl]-1-methyl-4-propylpyrrolidine-2-carboxamide;hydrochloride",CCC[C@@H]1C[C@H](N(C1)C)C(=O)N[C@@H]([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)[C@@H](C)O.Cl
